tribunal,codigo_orgao,municipio,uf,nome_orgao,grau,cp_apr_2024,cp_apr_2025,%cp,sus_apr_2024,sus_apr_2025,%sus,cn_12_meses,tbaix_12_meses,desp_12_meses,decinc_12_meses,sentcm_12_meses,sentsm_12_meses,procsm100_apr_2025,conc100_apr_2025,tpsent_12_meses,tpcpl_apr_2025,tc_apr_2025,iad_12_meses
TJSP,9599,FRANCA,SP,04 CIVEL DE FRANCA,"G1, JE",10.786,11.887,10.2,3.849,4.454,15.7,5.38,4.073,20.144,8.979,2.929,571.0,1.496,20.0,12.0,26.0,65.0,76.0
TJSP,9842,LIMEIRA,SP,02 CIVEL DE LIMEIRA,"G1, JE",7.699,7.824,1.6,2.979,3.332,11.8,3.065,2.752,5.776,21.926,1.716,502.0,958.0,82.0,14.0,26.0,61.0,90.0
TJSP,71077,SAO PAULO,SP,17º GRUPO DE CÂMARAS DE DIREITO PRIVADO,G2,56.0,54.0,-3.6,2.0,3.0,50.0,32.0,39.0,43.0,131.0,4.0,18.0,9.0,3.0,4.0,26.0,57.0,122.0
TJSP,9766,ITU,SP,01 CRIMINAL E ANEXO VIOL. DOMEST. E FAM. CONTRA A MULHER DE ITU,"G1, JE",3.059,3.356,9.7,1.093,1.559,42.6,1.012,672.0,18.0,4.148,411.0,0.0,532.0,10.0,18.0,26.0,73.0,66.0
TJSP,59800,ASSIS,SP,02 TURMA CIVEL DO COLEGIO RECURSAL DA 26 C.J. - ASSIS DE ASSIS,TR,68.0,14.0,-79.4,9.0,5.0,-44.4,2.0,58.0,44.0,7.0,1.0,0.0,4.0,1.0,27.0,26.0,9.0,2.9
TJSP,10105,PORTO FERREIRA,SP,02 CUMULATIVA DE PORTO FERREIRA,"G1, JE",3.119,3.292,5.5,851.0,822.0,-3.4,2.105,2.098,8.593,4.409,1.139,359.0,513.0,37.0,19.0,26.0,54.0,100.0
TJSP,10122,PRESIDENTE PRUDENTE,SP,01 CIVEL DE PRESIDENTE PRUDENTE,"G1, JE",8.719,9.673,10.9,3.118,3.391,8.8,3.351,2.436,11.3,11.088,2.156,564.0,1.203,40.0,14.0,26.0,72.0,73.0
TJSP,59901,ITAPEVA,SP,TURMA CIVEL E CRIMINAL DO COLEGIO RECURSAL DA 49 C.J. - ITAPEVA DE ITAPEVA,TR,47.0,28.0,-40.4,5.0,6.0,20.0,0.0,20.0,30.0,22.0,0.0,0.0,1.0,0.0,,26.0,5.0,
TJSP,10732,TAUBATE,SP,05 CIVEL DE TAUBATE,"G1, JE",4.858,5.118,5.4,1.3,1.377,5.9,2.476,2.094,14.09,5.657,1.425,543.0,473.0,23.0,12.0,24.0,64.0,85.0
TJSP,9526,COLINA,SP,VARA UNICA DE COLINA,"G1, JE",5.741,4.605,-19.8,2.68,2.185,-18.5,2.266,3.325,3.405,5.022,1.604,454.0,684.0,21.0,21.0,24.0,42.0,147.0
TJSP,9322,ARARAS,SP,02 CIVEL DE ARARAS,"G1, JE",6.295,6.65,5.6,2.122,2.248,5.9,3.145,2.994,3.574,11.338,1.995,447.0,1.09,16.0,15.0,24.0,59.0,95.0
TJSP,59788,SANTOS,SP,01 TURMA CRIMINAL DO COLEGIO RECURSAL DA 1 C.J. - SANTOS DE SANTOS,TR,13.0,2.0,-84.6,0.0,0.0,,0.0,11.0,3.0,0.0,0.0,0.0,1.0,0.0,,24.0,15.0,
TJSP,10511,SAO PAULO,SP,04 CRIMINAL DE CENTRAL,"G1, JE",2.702,2.065,-23.6,553.0,791.0,43.0,892.0,1.478,7.135,2.815,1.244,0.0,361.0,4.0,38.0,24.0,46.0,166.0
TJSP,70883,SAO PAULO,SP,36ª CÂMARA DE DIREITO PRIVADO,G2,6.746,8.625,27.9,1.592,1.816,14.1,11.759,9.563,10.716,8.586,625.0,847.0,1.58,432.0,2.0,24.0,42.0,81.0
TJSP,9428,PINHALZINHO,SP,VARA UNICA DE PINHALZINHO,"G1, JE",2.645,2.579,-2.5,796.0,757.0,-4.9,1.012,1.095,3.049,3.096,841.0,176.0,340.0,11.0,22.0,24.0,62.0,108.0
TJSP,71075,SAO PAULO,SP,15º GRUPO DE CÂMARAS DE DIREITO PRIVADO,G2,51.0,47.0,-7.8,1.0,3.0,200.0,32.0,32.0,37.0,153.0,2.0,5.0,9.0,2.0,6.0,24.0,58.0,100.0
TJSP,12722,SALTO,SP,01 CUMULATIVA DE SALTO,"G1, JE",5.937,6.219,4.7,1.58,1.782,12.8,2.909,2.636,3.599,13.222,1.603,428.0,671.0,39.0,16.0,24.0,63.0,91.0
TJSP,10363,SAO JOSE DOS CAMPOS,SP,01 CRIMINAL DE SAO JOSE DOS CAMPOS,"G1, JE",1.255,1.183,-5.7,460.0,493.0,7.2,401.0,490.0,1.433,1.869,417.0,1.0,106.0,2.0,38.0,24.0,58.0,122.0
TJSP,10701,SUZANO,SP,04 CIVEL DE SUZANO,"G1, JE",7.333,8.176,11.5,2.226,2.367,6.3,2.806,1.978,1.164,9.855,1.607,521.0,673.0,42.0,17.0,24.0,74.0,70.0
TJSP,13347,BURI,SP,VARA UNICA DE BURI,"G1, JE",3.424,3.023,-11.7,1.338,1.107,-17.3,1.234,1.647,4.97,3.688,764.0,346.0,392.0,13.0,21.0,24.0,54.0,133.0
TJSP,9473,CAMPINAS,SP,01 FAMILIA SUCESSOES DE CAMPINAS,"G1, JE",4.812,4.736,-1.6,1.061,1.23,15.9,2.396,2.283,5.59,5.844,1.587,480.0,433.0,15.0,16.0,24.0,60.0,95.0
TJSP,10072,PIRACICABA,SP,03 FAMILIA SUCESSOES DE PIRACICABA,G1,3.839,3.694,-3.8,596.0,725.0,21.6,2.108,2.265,7.601,8.902,1.676,360.0,308.0,0.0,16.0,24.0,57.0,107.0
TJSP,9475,CAMPINAS,SP,03 FAMILIA SUCESSOES DE CAMPINAS,G1,5.068,5.112,0.9,1.573,1.7,8.1,2.328,2.234,7.374,6.768,1.752,336.0,571.0,20.0,16.0,24.0,60.0,96.0
TJSP,9826,JUNDIAI,SP,02 FAMILIA SUCESSOES DE JUNDIAI,G1,3.289,3.241,-1.5,721.0,771.0,6.9,1.665,1.745,6.218,3.247,1.254,271.0,383.0,35.0,14.0,24.0,59.0,105.0
TJSP,59809,GUARULHOS,SP,02 TURMA CIVEL DO COLEGIO RECURSAL DA 44 C.J. - GUARULHOS DE GUARULHOS,TR,27.0,5.0,-81.5,10.0,0.0,-100.0,0.0,28.0,11.0,8.0,1.0,0.0,4.0,0.0,20.0,24.0,12.0,
TJSP,9587,ESTRELA D OESTE,SP,01 CUMULATIVA DE ESTRELA D OESTE,"G1, JE",3.723,3.768,1.2,1.135,1.257,10.7,2.236,2.133,6.157,4.069,1.418,243.0,443.0,14.0,11.0,24.0,53.0,95.0
TJSP,9502,CARAPICUIBA,SP,03 CIVEL DE CARAPICUIBA,"G1, JE",8.333,9.098,9.2,4.299,4.643,8.0,4.127,3.362,13.252,6.607,2.164,1.063,1.255,62.0,11.0,24.0,56.0,81.0
TJSP,10361,SAO JOSE DOS CAMPOS,SP,06 CIVEL DE SAO JOSE DOS CAMPOS,"G1, JE",8.528,9.233,8.3,2.829,3.078,8.8,4.06,3.348,10.333,16.942,2.715,494.0,684.0,36.0,14.0,24.0,64.0,82.0
TJSP,85293,ARTUR NOGUEIRA,SP,CEJUSC - PRÉ-PROCESSUAL,G1,37.0,40.0,8.1,0.0,0.0,,26.0,25.0,4.0,0.0,1.0,0.0,37.0,1.0,0.0,24.0,62.0,96.0
TJSP,76726,PRESIDENTE PRUDENTE,SP,DEPARTAMENTO DE EXECUÇÕES CRIMINAIS - 5 RAJ DE PRESIDENTE PRUDENTE,"G1, JE",58.705,73.286,24.8,1.235,1.193,-3.4,19.738,12.09,60.576,106.085,1.896,0.0,38.455,82.0,58.0,24.0,86.0,61.0
TJSP,9407,BIRIGUI,SP,02 CIVEL DE BIRIGUI,"G1, JE",8.489,10.064,18.6,2.489,2.89,16.1,4.966,3.47,362.0,21.216,2.741,566.0,1.455,144.0,12.0,24.0,67.0,70.0
TJSP,10691,SUMARE,SP,02 CIVEL DE SUMARE,"G1, JE",8.175,7.782,-4.8,2.194,2.225,1.4,3.631,3.957,7.054,12.528,2.698,899.0,719.0,24.0,22.0,24.0,58.0,109.0
TJSP,9930,MOGI GUAÇU,SP,02 CIVEL DE MOJI GUACU,"G1, JE",6.644,7.41,11.5,1.687,1.809,7.2,3.359,2.721,4.285,13.698,1.954,487.0,1.67,19.0,12.0,24.0,67.0,81.0
TJSP,9679,GUARULHOS,SP,05 FAMILIA SUCESSOES DE GUARULHOS,G1,4.293,4.646,8.2,725.0,724.0,-0.1,2.672,2.425,6.244,10.533,1.715,525.0,1.013,174.0,10.0,24.0,61.0,91.0
TJSP,10500,SAO PAULO,SP,03 VARA ESPECIAL INFANCIA JUVENTUDE DE CENTRAL,G1,91.0,242.0,165.9,4.0,2.0,-50.0,465.0,330.0,1.106,874.0,159.0,81.0,50.0,1.0,2.0,24.0,42.0,71.0
TJSP,9388,BAURU,SP,03 CRIMINAL DE BAURU,"G1, JE",1.118,1.074,-3.9,260.0,256.0,-1.5,751.0,800.0,5.397,1.051,736.0,12.0,199.0,22.0,16.0,24.0,51.0,107.0
TJSP,59189,RIO CLARO,SP,01 FAMILIA SUCESSOES DE RIO CLARO,G1,3.857,3.9,1.1,206.0,258.0,25.2,1.747,1.707,0.0,6.003,1.246,230.0,2.136,3.0,7.0,24.0,68.0,98.0
TJSP,71080,SAO PAULO,SP,GRUPO DE CÂMARAS RESERVADAS DE DIREITO EMPRESARIAL,G2,32.0,42.0,31.2,0.0,0.0,,31.0,23.0,17.0,112.0,2.0,14.0,8.0,4.0,4.0,24.0,65.0,74.0
TJSP,12724,SALTO,SP,03 CUMULATIVA DE SALTO,"G1, JE",5.96,6.386,7.1,929.0,1.106,19.1,3.216,2.908,1.385,12.8,1.968,679.0,1.246,64.0,16.0,24.0,64.0,90.0
TJSP,10033,PENAPOLIS,SP,01 CUMULATIVA DE PENAPOLIS,"G1, JE",5.203,4.93,-5.2,1.557,1.859,19.4,2.784,2.975,2.914,9.658,1.996,479.0,1.218,9.0,7.0,24.0,49.0,107.0
TJSP,9780,JACAREI,SP,03 CIVEL DE JACAREI,"G1, JE",6.822,7.487,9.7,3.158,3.062,-3.0,3.38,2.73,9.996,10.097,1.64,597.0,823.0,13.0,11.0,24.0,62.0,81.0
TJSP,70920,SAO PAULO,SP,10ª CÂMARA DE DIREITO PÚBLICO,G2,6.236,5.625,-9.8,2.183,1.246,-42.9,6.79,7.436,7.689,6.126,747.0,554.0,923.0,218.0,8.0,24.0,37.0,110.0
TJSP,10441,SAO PAULO,SP,04 CIVEL DE SAO MIGUEL PAULISTA,"G1, JE",15.997,17.08,6.8,6.605,7.934,20.1,6.003,4.904,1.697,25.128,3.184,1.329,1.106,137.0,12.0,24.0,65.0,82.0
TJSP,10184,RIBEIRAO PRETO,SP,04 CRIMINAL DE RIBEIRAO PRETO,"G1, JE",977.0,957.0,-2.0,277.0,294.0,6.1,554.0,547.0,3.819,2.019,416.0,2.0,101.0,1.0,15.0,24.0,55.0,99.0
TJSP,9405,BIRIGUI,SP,02 CRIMINAL DE BIRIGUI,"G1, JE",1.457,1.693,16.2,344.0,369.0,7.3,976.0,845.0,4.497,1.942,531.0,140.0,402.0,18.0,14.0,24.0,61.0,87.0
TJSP,9298,ARACATUBA,SP,01 CRIMINAL DE ARACATUBA,"G1, JE",850.0,896.0,5.4,253.0,237.0,-6.3,963.0,997.0,3.111,1.824,453.0,9.0,171.0,2.0,11.0,24.0,40.0,104.0
TJSP,10501,SAO PAULO,SP,04 VARA ESPECIAL INFANCIA JUVENTUDE DE CENTRAL,G1,456.0,728.0,59.6,44.0,51.0,15.9,655.0,358.0,1.246,2.084,311.0,127.0,179.0,1.0,9.0,24.0,65.0,55.0
TJSP,9880,MARILIA,SP,01 FAMILIA SUCESSOES DE MARILIA,"G1, JE",3.563,3.393,-4.8,693.0,958.0,38.2,2.634,2.842,16.308,4.006,1.916,420.0,713.0,7.0,8.0,24.0,46.0,108.0
TJSP,9727,ITAPETININGA,SP,04 CIVEL DE ITAPETININGA,"G1, JE",3.456,3.968,14.8,1.124,1.442,28.3,2.403,1.851,12.24,3.714,1.3,344.0,316.0,15.0,10.0,24.0,58.0,77.0
TJSP,10522,SAO PAULO,SP,15 CRIMINAL DE CENTRAL,"G1, JE",3.214,3.3,2.7,945.0,1.152,21.9,1.057,1.041,5.977,2.061,944.0,3.0,226.0,2.0,21.0,24.0,67.0,98.0
TJSP,10295,SAO BERNARDO DO CAMPO,SP,02 CRIMINAL DE SAO BERNARDO DO CAMPO,"G1, JE",697.0,711.0,2.0,243.0,246.0,1.2,376.0,352.0,2.316,855.0,990.0,0.0,170.0,0.0,19.0,24.0,57.0,94.0
TJSP,85565,SAO PAULO,SP,SANTO AMARO - CEJUSC - PRE-PROCESSUAL,G1,64.0,22.0,-65.6,0.0,0.0,,6.0,60.0,0.0,3.0,8.0,0.0,19.0,0.0,2.0,24.0,27.0,1.0
TJSP,74745,TUPÃ,SP,VARA PLANTÃO DA 30ª C J - TUPÃ,"G1, JE",113.0,156.0,38.1,76.0,108.0,42.1,228.0,1.0,11.0,226.0,0.0,1.0,23.0,0.0,0.0,24.0,98.0,0.0
TJSP,10094,POA,SP,02 CRIMINAL DE POA,"G1, JE",1.056,1.161,9.9,169.0,270.0,59.8,1.741,1.689,3.442,2.691,1.104,53.0,269.0,12.0,5.0,24.0,34.0,97.0
TJSP,85280,ALTINÓPOLIS,SP,CEJUSC - PRÉ-PROCESSUAL,G1,4.0,7.0,75.0,0.0,0.0,,5.0,2.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,24.0,78.0,40.0
TJSP,10138,PRESIDENTE VENCESLAU,SP,02 CUMULATIVA DE PRESIDENTE VENCESLAU,"G1, JE",4.659,4.225,-9.3,2.07,1.614,-22.0,2.207,2.649,5.726,4.082,1.698,860.0,552.0,43.0,33.0,24.0,49.0,120.0
TJSP,10763,URUPES,SP,VARA UNICA DE URUPES,"G1, JE",9.853,8.854,-10.1,5.985,5.8,-3.1,2.448,3.488,5.59,5.361,2.316,835.0,807.0,7.0,19.0,24.0,46.0,142.0
TJSP,10637,SAO SEBASTIAO,SP,01 CIVEL DE SAO SEBASTIAO,"G1, JE",4.857,5.33,9.7,1.136,1.268,11.6,2.701,2.16,7.831,7.636,1.455,638.0,729.0,68.0,24.0,24.0,65.0,80.0
TJSP,59896,ITUVERAVA,SP,TURMA CIVEL E CRIMINAL DO COLEGIO RECURSAL DA 40 C.J. - ITUVERAVA DE ITUVERAVA,TR,137.0,104.0,-24.1,117.0,0.0,-100.0,1.0,34.0,52.0,10.0,2.0,0.0,1.0,0.0,0.0,24.0,3.0,3.4
TJSP,74721,JUNDIAI,SP,VARA PLANTÃO DA 05ª C J - JUNDIAÍ,"G1, JE",643.0,772.0,20.1,307.0,460.0,49.8,1.034,6.0,7.0,873.0,0.0,1.0,127.0,12.0,0.0,24.0,98.0,1.0
TJSP,9451,CAMPINAS,SP,05 CUMULATIVA DE VILA MIMOSA,"G1, JE",11.144,12.332,10.7,3.439,3.8,10.5,3.833,3.456,8.214,12.719,2.491,742.0,1.593,56.0,16.0,24.0,71.0,90.0
TJSP,9323,ARARAS,SP,03 CIVEL DE ARARAS,"G1, JE",7.497,6.731,-10.2,1.551,1.522,-1.9,3.261,4.679,8.835,6.401,1.99,415.0,940.0,128.0,12.0,24.0,52.0,143.0
TJSP,9951,MONTE MOR,SP,JUIZADO ESPECIAL CIVEL CRIM. DE MONTE MOR,"G1, JE",2.92,2.911,-0.3,651.0,727.0,11.7,1.687,1.617,1.278,3.357,1.26,345.0,321.0,123.0,16.0,24.0,57.0,96.0
TJSP,9663,GUARULHOS,SP,09 CIVEL DE GUARULHOS,"G1, JE",12.307,13.172,7.0,5.63,6.248,11.0,4.72,3.819,3.807,21.481,2.939,1.209,929.0,42.0,12.0,24.0,64.0,81.0
TJSP,9518,CATANDUVA,SP,FAMILIA SUCESSOES DE CATANDUVA,"G1, JE",5.008,4.202,-16.1,835.0,929.0,11.3,2.414,3.206,6.048,6.368,2.285,339.0,613.0,9.0,17.0,24.0,50.0,133.0
TJSP,10444,SAO PAULO,SP,03 FAMILIA SUCESSOES DE SAO MIGUEL PAULISTA,G1,8.308,7.995,-3.8,1.567,2.059,31.4,4.171,4.532,14.739,18.38,3.381,880.0,685.0,11.0,17.0,24.0,57.0,109.0
TJSP,59782,AMPARO,SP,01 TURMA CIVEL E CRIMINAL DO COLEGIO RECURSAL DA 54 C.J. - AMPARO DE AMPARO,TR,375.0,26.0,-93.1,4.0,1.0,-75.0,6.0,358.0,168.0,14.0,1.0,0.0,10.0,2.0,55.0,24.0,6.0,5.967
TJSP,18303,PIRAPOZINHO,SP,02 CUMULATIVA DE PIRAPOZINHO,"G1, JE",6.005,5.904,-1.7,1.624,1.781,9.7,2.048,2.171,4.734,4.853,1.645,498.0,544.0,10.0,28.0,24.0,65.0,106.0
TJSP,9381,BAURU,SP,03 CIVEL DE BAURU,"G1, JE",8.428,9.152,8.6,3.783,4.114,8.7,3.152,2.466,10.906,14.144,2.007,465.0,531.0,18.0,17.0,24.0,67.0,78.0
TJSP,9346,AVARE,SP,02 CIVEL DE AVARE,"G1, JE",9.145,9.899,8.2,3.204,3.701,15.5,3.624,2.789,25.559,2.18,2.008,447.0,1.079,6.0,15.0,24.0,69.0,77.0
TJSP,59194,BARIRI,SP,02 CUMULATIVA DE BARIRI,"G1, JE",3.534,3.505,-0.8,567.0,661.0,16.6,1.265,1.377,129.0,4.88,777.0,399.0,524.0,84.0,19.0,24.0,67.0,109.0
TJSP,70918,SAO PAULO,SP,8ª CÂMARA DE DIREITO PÚBLICO,G2,5.842,6.172,5.6,2.491,1.334,-46.4,6.188,5.92,8.004,5.873,681.0,385.0,971.0,180.0,7.0,24.0,45.0,96.0
TJSP,16309,GUARIBA,SP,02 CUMULATIVA DE GUARIBA,"G1, JE",9.203,5.039,-45.2,1.022,521.0,-49.0,2.756,6.826,8.455,6.954,1.945,4.125,584.0,14.0,38.0,24.0,39.0,248.0
TJSP,9349,AVARE,SP,02 CRIMINAL DE AVARE,"G1, JE",1.639,1.614,-1.5,324.0,387.0,19.4,912.0,957.0,5.547,1.99,569.0,102.0,257.0,3.0,14.0,24.0,56.0,105.0
TJSP,10127,PRESIDENTE PRUDENTE,SP,01 FAMILIA SUCESSOES DE PRESIDENTE PRUDENTE,"G1, JE",3.525,3.843,9.0,250.0,306.0,22.4,2.514,2.222,4.203,7.08,1.785,378.0,491.0,46.0,12.0,24.0,61.0,88.0
TJSP,9622,GALIA,SP,VARA UNICA DE GALIA,"G1, JE",1.612,1.508,-6.5,328.0,390.0,18.9,765.0,873.0,3.706,2.629,549.0,182.0,162.0,4.0,27.0,24.0,52.0,114.0
TJSP,10941,SAO PAULO,SP,JUIZADO ESPECIAL CIVEL - FEITICO DA VILA (CIC SUL) DE SANTO AMARO - INATIVO,"G1, JE",2.203,1.208,-45.2,15.0,38.0,153.3,576.0,351.0,324.0,1.334,574.0,146.0,647.0,70.0,12.0,24.0,77.0,61.0
TJSP,10229,SANTA ROSA DE VITERBO,SP,VARA UNICA DE SANTA ROSA DE VITERBO,"G1, JE",8.189,8.008,-2.2,4.1,4.288,4.6,2.889,3.148,6.569,9.405,2.303,578.0,843.0,49.0,21.0,24.0,54.0,109.0
TJSP,10940,SAO PAULO,SP,01 VARA JUIZADO ESPECIAL CIVEL DE SANTO AMARO,"G1, JE",18.208,16.774,-7.9,7.265,7.237,-0.4,10.378,11.062,1.565,16.817,6.066,3.187,1.555,64.0,18.0,24.0,46.0,107.0
TJSP,85277,SAO PAULO,SP,CEJUSC - PRÉ-PROCESSUAL - FÓRUM CENTRAL CÍVEL,"G1, JE",315.0,331.0,5.1,0.0,0.0,,70.0,60.0,89.0,1.0,1.0,0.0,313.0,1.0,20.0,24.0,85.0,86.0
TJSP,10060,PIRACICABA,SP,02 CIVEL DE PIRACICABA,"G1, JE",8.662,9.502,9.7,3.182,3.585,12.7,3.682,2.747,2.095,13.692,2.007,606.0,834.0,36.0,17.0,24.0,68.0,75.0
TJSP,10510,SAO PAULO,SP,03 CRIMINAL DE CENTRAL,"G1, JE",1.973,1.855,-6.0,306.0,816.0,166.7,932.0,1.026,4.416,1.965,1.02,1.0,340.0,1.0,19.0,24.0,50.0,110.0
TJSP,59207,MOJI MIRIM,SP,04 CUMULATIVA DE MOJI MIRIM - INATIVA,"G1, JE",2.909,2.968,2.0,413.0,574.0,39.0,1.748,1.718,7.54,4.074,1.146,315.0,367.0,39.0,12.0,24.0,58.0,98.0
TJSP,59195,BURITAMA,SP,02 CUMULATIVA DE BURITAMA,"G1, JE",5.797,6.688,15.4,1.551,1.704,9.9,2.047,1.269,3.456,4.629,1.07,354.0,1.173,51.0,22.0,24.0,80.0,62.0
TJSP,10854,JACUPIRANGA,SP,JUIZADO ESPECIAL CIVEL CRIM. DE JACUPIRANGA,"G1, JE",2.209,2.329,5.4,78.0,61.0,-21.8,1.136,1.009,995.0,2.082,775.0,111.0,1.057,25.0,12.0,24.0,69.0,89.0
TJSP,70922,SAO PAULO,SP,12ª CÂMARA DE DIREITO PÚBLICO,G2,7.15,6.815,-4.7,3.04,2.059,-32.3,6.618,6.99,8.133,8.884,531.0,446.0,892.0,269.0,11.0,24.0,40.0,106.0
TJSP,10110,PRAIA GRANDE,SP,01 FAMILIA SUCESSOES DE PRAIA GRANDE,G1,4.43,4.184,-5.6,880.0,1.057,20.1,2.977,3.233,2.573,14.789,2.162,455.0,851.0,11.0,12.0,24.0,49.0,109.0
TJSP,10412,SAO PAULO,SP,04 FAMILIA SUCESSOES DE SANTO AMARO,G1,7.214,7.577,5.0,1.721,1.946,13.1,3.643,3.385,1.409,21.608,2.37,693.0,837.0,9.0,17.0,24.0,62.0,93.0
TJSP,10509,SAO PAULO,SP,02 CRIMINAL DE CENTRAL,"G1, JE",2.717,2.401,-11.6,884.0,1.082,22.4,805.0,1.147,4.206,3.579,1.049,5.0,202.0,6.0,24.0,24.0,53.0,142.0
TJSP,9310,ARARAQUARA,SP,05 CIVEL DE ARARAQUARA,"G1, JE",5.884,6.219,5.7,2.534,2.882,13.7,2.29,1.864,5.766,4.311,1.0,667.0,258.0,14.0,18.0,24.0,64.0,81.0
TJSP,17894,PANORAMA,SP,02 CUMULATIVA DE PANORAMA,"G1, JE",5.335,4.347,-18.5,1.191,840.0,-29.5,1.767,2.87,4.486,3.674,1.408,1.395,1.081,8.0,24.0,24.0,55.0,162.0
TJSP,9779,JACAREI,SP,02 CIVEL DE JACAREI,"G1, JE",6.502,7.093,9.1,2.345,2.253,-3.9,3.413,2.727,8.359,6.763,1.605,693.0,608.0,39.0,14.0,24.0,64.0,80.0
TJSP,70880,SAO PAULO,SP,33ª CÂMARA DE DIREITO PRIVADO,G2,6.684,9.82,46.9,1.974,2.03,2.8,13.264,9.945,11.735,8.617,905.0,850.0,1.532,720.0,3.0,24.0,44.0,75.0
TJSP,17935,IGARAPAVA,SP,02 CUMULATIVA DE IGARAPAVA,"G1, JE",5.494,4.685,-14.7,2.613,1.517,-41.9,1.723,2.573,1.333,4.966,882.0,245.0,663.0,47.0,27.0,24.0,55.0,149.0
TJSP,9348,AVARE,SP,SAF DE AVARE,G1,34.741,31.889,-8.2,21.885,16.554,-24.4,11.919,14.311,12.303,12.891,2.23,13.072,509.0,21.0,74.0,24.0,52.0,120.0
TJSP,70873,SAO PAULO,SP,26ª CÂMARA DE DIREITO PRIVADO,G2,7.995,9.436,18.0,1.896,1.871,-1.3,10.972,9.412,10.053,8.568,882.0,1.091,1.624,509.0,3.0,24.0,45.0,86.0
TJSP,59227,SANTOS,SP,DEPARTAMENTO DE EXECUÇÕES CRIMINAIS - 7 RAJ DE SANTOS,G1,16.603,20.759,25.0,1.123,893.0,-20.5,4.338,1.149,3.275,36.611,401.0,1.0,9.975,20.0,43.0,24.0,95.0,26.0
TJSP,59894,ANDRADINA,SP,TURMA CIVEL E CRIMINAL DO COLEGIO RECURSAL DA 37 C.J. - ANDRADINA DE ANDRADINA,TR,83.0,7.0,-91.6,24.0,0.0,-100.0,9.0,99.0,104.0,4.0,4.0,0.0,6.0,0.0,22.0,24.0,7.0,1.1
TJSP,9831,JUQUIA,SP,JUIZADO ESPECIAL CIVEL CRIM. DE JUQUIA,"G1, JE",370.0,393.0,6.2,19.0,15.0,-21.1,347.0,319.0,577.0,582.0,215.0,33.0,54.0,6.0,16.0,24.0,54.0,92.0
TJSP,9983,OSASCO,SP,01 CRIMINAL DE OSASCO,"G1, JE",1.698,1.581,-6.9,525.0,520.0,-1.0,987.0,1.198,48.0,5.402,536.0,0.0,255.0,2.0,23.0,24.0,47.0,121.0
TJSP,10070,PIRACICABA,SP,02 FAMILIA SUCESSOES DE PIRACICABA,"G1, JE",3.997,4.083,2.2,579.0,621.0,7.3,2.162,2.106,8.607,6.018,1.579,328.0,458.0,17.0,12.0,24.0,62.0,97.0
TJSP,10865,LEME,SP,VARA JUIZADO ESP. CIVEL CRIM. DE LEME,"G1, JE",2.483,1.63,-34.4,698.0,282.0,-59.6,2.526,3.565,2.073,5.991,2.109,898.0,445.0,11.0,21.0,24.0,27.0,141.0
TJSP,9595,OUROESTE,SP,VARA UNICA DE OUROESTE,"G1, JE",3.905,3.985,2.0,1.478,1.528,3.4,1.635,1.684,108.0,8.891,1.116,562.0,758.0,20.0,21.0,24.0,59.0,103.0
TJSP,10928,SAO PAULO,SP,02 VARA JUIZADO ESPECIAL CIVEL - JIT - ANEXO FAAP DE CENTRAL,"G1, JE",522.0,475.0,-9.0,167.0,164.0,-1.8,345.0,371.0,38.0,447.0,260.0,125.0,40.0,3.0,9.0,24.0,44.0,108.0
TJSP,10731,TAUBATE,SP,04 CIVEL DE TAUBATE,"G1, JE",7.061,7.601,7.6,3.601,4.036,12.1,3.129,2.55,5.482,12.96,1.957,375.0,718.0,35.0,12.0,24.0,58.0,81.0
TJSP,9345,AVARE,SP,01 CIVEL DE AVARE,"G1, JE",9.536,10.126,6.2,3.536,4.073,15.2,3.689,2.915,10.991,15.008,2.505,473.0,1.109,12.0,12.0,24.0,67.0,79.0
TJSP,70725,MARTINOPOLIS,SP,02 CUMULATIVA DE MARTINOPOLIS,"G1, JE",3.571,2.582,-27.7,747.0,306.0,-59.0,1.227,2.262,3.893,3.089,785.0,1.38,528.0,5.0,36.0,24.0,50.0,184.0
TJSP,10822,CAMPINAS,SP,01 EXECUCOES CRIMINAIS DE CAMPINAS,G1,4.916,4.307,-12.4,1.042,1.51,44.9,3.225,3.095,4.043,3.622,1.851,836.0,679.0,38.0,12.0,24.0,47.0,96.0
TJSP,10371,SAO JOSE DOS CAMPOS,SP,02 FAMILIA SUCESSOES DE SAO JOSE DOS CAMPOS,G1,7.041,7.059,0.3,1.628,1.881,15.5,4.003,3.885,10.859,13.805,2.712,955.0,1.035,21.0,16.0,24.0,57.0,97.0
TJSP,9827,JUNDIAI,SP,03 FAMILIA SUCESSOES DE JUNDIAI,G1,3.978,4.256,7.0,969.0,1.024,5.7,1.84,1.518,9.085,4.246,1.237,233.0,622.0,68.0,16.0,24.0,68.0,82.0
TJSP,9408,BIRIGUI,SP,03 CIVEL DE BIRIGUI,"G1, JE",7.225,7.779,7.7,1.803,2.068,14.7,4.817,4.091,11.376,7.364,2.802,732.0,1.175,67.0,11.0,24.0,58.0,85.0
TJSP,10717,TAQUARITINGA,SP,01 CUMULATIVA DE TAQUARITINGA,"G1, JE",2.34,2.603,11.2,703.0,673.0,-4.3,1.61,1.41,2.072,5.366,1.076,140.0,637.0,2.0,10.0,23.0,58.0,88.0
